member_id;age;gender;industry;country;is_team_account;n_colleagues_on_account;plan_tier;plan_days_per_week;membership_start;membership_end;last_badge_swipe;days_since_last_visit;total_visits;avg_weekly_visits;entitled_visits_last_period;actual_visits_last_period;meeting_room_hours;event_space_hours;guest_passes_issued;uses_meeting_rooms;uses_event_space;uses_guest_passes;uses_print;uses_mail_handling;uses_phone_booths;uses_day_passes;uses_storage;uses_bike_locker;n_renewals;lifetime_value
CW007468;35.0;Female;Finance;Portugal;False;0;full_time;5;2021-07-02;1970-01-01;2021-04-11;173;30;0.23;43.48;2;0.0;0.0;0.0;False;False;False;0;True;False;False;True;False;2;9595.16
CW007469;32.0;Female;Information Technology;Portugal;False;0;hot_desk;2;2022-02-18;2022-04-02;2022-02-18;43;3;0.53;12.27;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;169.36
CW007470;30.0;Female;OTHER;Portugal;True;1;flex;3;2022-01-28;2022-03-08;2022-01-28;39;4;0.64;16.7;3;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;268.89
CW007471;36.0;;Unknown;Portugal;False;0;full_time;5;2023-12-26;1970-01-01;2023-12-30;2;1;1.73;4.28;2;;1.1;1.0;False;True;True;0;False;True;False;False;False;2;121.61
CW007472;38.0;Male;Unknown;Portugal;False;0;hot_desk;2;2023-12-18;1970-01-01;2023-12-18;13;-28;0.93;3.75;2;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;-905.66
CW007473;29.0; Female;Legal;Portugal;False;-1;hot_desk;2;2022-12-04;2023-02-13;2022-12-04;72;9;0.84;17.39;7;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;281.94
CW007474;35.0;Female;Finance;Portugal;True;1;full_time;5;2021-07-23;1970-01-01;2023-04-29;247;52;0.41;43.48;3;;0.0;0.0;False;False;False;0;True;False;False;False;False;1;
CW007475;22.0;female;Health;Portugal;False;0;hot_desk;2;2021-08-31;2022-02-04;2022-02-04;0;43;1.94;17.39;17;1.5;0.0;0.0;True;False;False;1;False;False;True;False;False;1;832.19
CW007476;43.0;Female;Other;Portugal;False;0;hot_desk;2;27/05/2023;28/09/2023;07/09/2023;21;33;1.87;17.39;17;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;2;527.77
CW007477;42.0;Female;Consulting;Portugal;False;0;dedicated_desk;5;2022-03-22;1970-01-01;2023-06-10;205;5;0.05;43.48;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;1;7464.29
CW007478;36.0;Female;Consulting;Portugal;False;0;hot_desk;2;2023-12-13;1970-01-01;2023-12-13;19;1;0.38;5.33;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;73.49
CW007479;31.0;Female;Marketing & PR;Portugal;False;0;flex;3;2022-04-09;2023-08-25;2023-08-18;999;173;2.41;26.09;18;9.0;0.0;6.0;True;False;True;1;True;False;False;True;False;1;0
CW007480;34.0;Male;Finance;Portugal;True;2;dedicated_desk;5;2021-01-18;2022-12-31;2022-12-28;3;473;4.65;43.48;31;124.7;0.0;0.0;True;False;False;1;True;True;False;False;False;-3;10455.03
CW007481;20.0;Male;Marketing & PR;Germany;False;0;flex;3;2021-10-12;2023-05-07;2023-04-30;7;136;1.66;26.09;14;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;3945.14
CW007482;28.0;Female;Design & Creative;;False;0;flex;3;2021-05-06;2021-07-07;2021-05-06;62;8;0.88;26.09;9;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;366.16
CW007483;37.0;Female;Legal;Other (Europe);False;0;hot_desk;2;2023-04-15;2023-07-10;2023-04-15;86;7;0.55;17.39;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;339.61
CW007484;35.0;Male;Other;Portugal;True;3;flex;3;2021-01-01;1970-01-01;2023-12-31;1;436;2.78;26.09;22;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;6475.56
CW007485;35.0;Female;Legal;Other (Europe);False;0;private_office;7;2021-01-01;1970-01-01;2023-12-28;4;134;0.86;60.87;8;49.5;0.0;0.0;True;False;False;0;True;True;False;False;False;1;24877.37
CW007486;24.0;Female;Education;Portugal;False;0;hot_desk;2;2021-08-04;2021-09-09;2021-08-04;35;4;0.87;10.02;5;0.2;0.0;0.0;True;False;False;0;False;False;False;False;False;0;140.65
CW007487;38.0;Male;Marketing & PR;Portugal;False;0;flex;3;2023-12-09;1970-01-01;2023-12-31;1;9;2.78;9.79;9;0.0;0.0;;False;False;False;0;True;False;True;False;False;1;168.85
CW007488;34.0;Female;Design & Creative;Portugal;False;0;full_time;5;2021-04-16;2022-06-22;2022-06-10;12;188;3.05;43.48;30;26.0;0.0;;True;False;False;1;True;False;True;False;False;1;5034.23
CW007489;31.0;;Information Technology;Portugal;False;0;full_time;5;2021-12-08;2022-01-20;2022-01-08;12;7;1.14;30.49;7;0.0;0.0;;False;False;False;0;False;False;False;False;False;0;392.64
CW007490;46.0;Female;Consulting;Portugal;False;0;full_time;5;2021-06-03;2022-09-20;2022-09-19;1;245;3.62;43.48;31;0.0;0.0;27.0;False;False;True;1;False;True;False;False;False;2;5045.5
CW007491;33.0;Male;Information Technology;Portugal;False;0;full_time;5;2021-03-11;2022-02-02;2022-02-01;1;164;3.5;43.48;34;;0.0;21.0;True;False;True;0;False;False;False;False;False;0;3401.7
CW007492;34.0;Female;Other;Portugal;False;0;hot_desk;2;2023-12-24;1970-01-01;2023-12-24;7;1;0.78;2.01;1;0.5;0.0;0.0;True;False;False;0;False;False;False;False;False;0;33.75
CW007493;35.0;Male;Design & Creative;Portugal;False;0;hot_desk;2;2021-07-01;2021-09-30;2021-09-06;24;8;0.59;17.39;5;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;380.76
CW007494;19.0; Male;Design & Creative;United Kingdom;False;0;hot_desk;2;2021-06-08;2021-08-21;2021-08-01;20;9;0.85;17.39;7;0.0;0.0;5.0;False;False;True;0;False;False;True;False;False;0;438.35
CW007495;41.0;Female;Finance;Portugal;False;0;hot_desk;2;2022-12-03;2023-01-25;2022-12-03;999;3;0.45;15.32;4;0.0;0.0;0.0;False;False;True;0;False;False;False;False;False;0;0
CW007496;49.0;Female;Information Technology;Portugal;True;1;flex;3;2021-10-25;2023-05-27;2023-05-22;5;153;1.85;26.09;15;19.7;0.0;;True;False;False;0;False;True;True;False;False;1;4421.64
CW007497;43.0;Male;Finance;Spain;False;0;private_office;7;2021-09-18;2023-10-17;2023-10-14;3;637;5.88;60.87;50;59.2;0.0;0.0;True;False;False;1;True;True;False;True;False;0;
CW007498;42.0;Female;Design & Creative;Portugal;False;-1;hot_desk;2;2022-06-09;2023-12-22;2023-12-19;3;154;1.92;17.39;17;4.5;0.0;;True;False;False;0;False;False;True;False;False;0;2818.32
CW007499;32.0;Male;Design & Creative;Portugal;False;0;hot_desk;2;2021-10-14;2023-08-15;2023-08-11;4;176;1.84;17.39;17;;0.0;0.0;False;False;False;0;False;True;True;False;False;1;3522.52
CW007500;32.0;Male;Information Technology;Portugal;True;1;full_time;5;2021-11-14;2022-10-17;2022-08-08;70;74;1.55;43.48;18;87.8;26.0;20.0;True;True;True;0;False;True;False;False;False;0;5732.21
CW007501;44.0;Female;Consulting;Spain;False;0;hot_desk;2;2022-06-22;2023-12-13;2023-11-17;26;151;1.96;17.39;17;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;1;212513
CW007502;33.0;Male;Information Technology;Portugal;True;3;dedicated_desk;5;2021-02-24;2023-01-15;2023-01-12;999;384;3.9;43.48;38;0.0;47.8;48.0;False;True;True;1;True;False;False;False;False;2;0
CW007503;55.0;Female;Information Technology;Portugal;False;0;flex;3;2022-05-12;1970-01-01;2023-01-08;358;14;0.16;26.09;2;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;3538.44
CW007504;44.0;Male;Information Technology;Portugal;False;0;hot_desk;2;2021-09-15;2021-12-03;2021-10-17;47;6;0.53;17.39;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;308.52
CW007505;34.0;Female;Information Technology;Germany;False;0;hot_desk;2;2022-04-23;2022-07-06;2022-04-23;74;3;0.26;17.39;2;1.9;0.0;0.0;True;False;False;0;False;False;True;False;False;0;387.05
CW007506;19.0;Male;Consulting;Portugal;True;4;hot_desk;2;2021-03-24;2022-02-10;2022-02-08;2;86;1.85;17.39;17;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;1275.96
CW007507;46.0;Female;Other;Portugal;True;2;dedicated_desk;5;2021-03-25;2023-09-23;2023-09-20;3;592;4.54;43.48;43;234.8;0.0;;True;False;True;1;False;False;False;True;False;6;14500.14
CW007508;36.0;Male;Other;Portugal;False;0;hot_desk;2;2021-10-04;2021-11-21;2021-10-04;48;5;0.66;13.72;5;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;201.88
CW007509;49.0;Female;Information Technology;Portugal;False;0;hot_desk;2;06/01/2021;28/02/2021;06/01/2021;53;3;0.34;15.07;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;208
CW007510;44.0;Female;Marketing & PR;Spain;False;0;flex;3;2021-05-18;2021-07-18;2021-05-18;999;9;1.04;26.09;10;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;0
CW007511;41.0;Female;Unknown;Netherlands;False;0;full_time;5;2022-05-11;2023-10-13;2023-09-29;14;76;1.02;43.48;8;226.5;62.3;25.0;True;True;True;1;False;True;True;False;False;0;0
CW007512;41.0;Male;Consulting;Portugal;False;0;hot_desk;2;2021-07-06;2022-11-11;2022-11-07;4;83;1.18;17.39;10;36.6;26.5;0.0;True;True;False;1;False;False;True;False;False;0;4188.6
CW007513;41.0;Male;Consulting;Portugal;False;0;hot_desk;2;2023-12-25;1970-01-01;2023-12-29;3;2;1.95;1.98;1;0.0;0.0;0.0;False;False;False;1;False;False;True;False;False;1;35.93
CW007514;50.0;Male;Other;Portugal;False;0;flex;3;2023-12-02;1970-01-01;2023-12-02;30;5;1.11;12.81;5;1.6;0.0;;True;False;False;0;False;False;False;False;False;0;196
CW007515;41.0;Female;Consulting;Portugal;False;0;dedicated_desk;5;2021-01-01;1970-01-01;2023-08-21;133;39;0.25;43.48;2;0.0;0.0;0.0;False;False;False;1;True;False;False;False;False;3;
CW007516;34.0;Male;Design & Creative;United Kingdom;False;0;Hot Desk;2;2023-03-10;2023-11-29;2023-11-28;1;68;1.81;17.39;17;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;3;1037.96
CW007517;27.0;Male;Design & Creative;Portugal;False;-1;flex;3;2023-12-03;1970-01-01;2023-12-28;999;8;1.97;12.32;9;0.0;0.0;;False;False;False;1;True;False;True;False;False;0;0
CW007518;24.0;;Unknown;Portugal;False;0;Hot Desk;2;2021-11-21;2022-01-09;2021-11-23;47;7;1.0;13.99;5;0.0;0.0;;False;False;False;0;True;True;True;False;False;0;281.58 €
CW007519;34.0;Male;Consulting;Portugal;True;6;hot_desk;2;2023-11-13;1970-01-01;2023-12-15;17;5;0.7;13.95;6;4.3;0.0;0.0;True;False;False;0;False;False;False;False;False;0;244.15
CW007520;54.0;F;Marketing & PR;Portugal;False;0;hot_desk;2;2021-09-22;2021-10-28;2021-09-22;36;5;0.88;10.33;4;0.0;0.0;;False;False;False;0;False;False;False;False;False;0;142.57
CW007521;28.0;Male;Information Technology;Portugal;False;0;hot_desk;2;2022-11-26;1970-01-01;2023-12-30;999;113;1.98;17.39;16;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;1;0
CW007522;45.0;Male;Finance;Germany;False;0;dedicated_desk;5;2021-03-25;2023-11-29;2023-11-26;3;627;4.48;43.48;43;45.6;0.0;0.0;True;False;False;0;True;False;False;True;False;1;13093.55
CW007523;34.0;Female;Information Technology;Portugal;True;2;full_time;5;2022-04-21;1970-01-01;2023-09-21;102;1;0.01;43.48;0;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;1;6006.49
CW007524;39.0;Male;Legal;Portugal;False;0;dedicated_desk;5;2021-04-10;2023-04-19;2023-04-18;1;422;4.0;43.48;41;126.4;0.0;20.0;True;False;True;1;True;True;False;False;False;1;11115.81
CW007525;45.0;Male;Marketing & PR;Portugal;False;-1;flex;3;2022-01-28;2023-03-07;2023-02-23;12;155;2.7;26.09;20;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;1;
CW007526;29.0;Male;Information Technology;Other (Europe);False;0;flex;3;2021-01-06;2021-02-27;2021-01-10;999;9;1.23;22.56;10;0.0;0.0;4.0;False;False;True;1;False;False;False;False;False;0;0
CW007527;27.0;Male;IT;Portugal;False;0;hot_desk;2;2023-11-26;1970-01-01;2023-11-26;35;5;0.91;10.07;5;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;173.75
CW007528;51.0;Female;Design & Creative;Netherlands;False;0;Flex;3;2021-10-29;2023-08-15;2023-08-13;2;106;1.14;26.09;12;347.7;242.3;45.0;True;True;True;1;False;True;True;False;False;0;20655.32
CW007529;41.0;Female;Other;Portugal;False;0;FLEX;3;2023-05-19;2023-07-25;2023-06-10;45;14;1.43;26.09;15;0.0;0.0;0.0;False;False;False;1;False;True;True;False;False;0;500.32
CW007530;35.0;M;Other;Other (Europe);True;2;flex;3;2023-04-03;1970-01-01;2023-12-24;8;90;2.32;26.09;20;4.2;0.0;0.0;True;False;False;0;False;True;False;False;False;0;1752.82
CW007531;29.0; Male;Information Technology;Portugal;False;0;flex;3;2021-03-12;2023-04-11;2023-03-31;11;176;1.62;26.09;11;101.5;232.6;46.0;True;True;True;1;False;False;False;True;False;2;17693.86
CW007532;30.0;Male;Legal;France;False;0;flex;3;2021-04-07;2022-08-04;2022-07-31;4;127;1.84;26.09;18;;0.0;0.0;True;False;False;1;True;False;False;False;False;1;
CW007533;43.0;Male;Consulting;Portugal;True;1;private_office;7;2021-12-02;2023-08-19;2023-08-17;2;-88;5.22;60.87;39;-6.4;0.0;0.0;True;False;False;1;False;True;False;False;False;6;0
CW007534;24.0;Female;Unknown;Portugal;False;0;hot_desk;2;2022-02-09;2022-05-08;2022-02-11;86;13;1.04;17.39;9;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;346.83
CW007535;46.0;Female;Legal;Netherlands;False;0;full_time;5;2021-06-18;1970-01-01;2023-12-23;9;555;4.19;43.48;42;;0.0;0.0;True;False;False;1;True;False;False;False;False;0;10006.52
CW007536;33.0;Female;Other;Portugal;False;0;hot_desk;2;2022-01-31;2022-04-08;2022-01-31;67;5;0.47;17.39;4;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;265.48
CW007537;45.0;Female;Consulting;Portugal;False;0;private_office;7;2021-01-30;2023-09-08;2023-08-25;14;58;0.42;60.87;4;77.0;0.0;99.0;True;False;True;0;True;True;False;False;False;6;23505.99
CW007538;31.0;Female;Legal;Portugal;False;0;full_time;5;2021-11-02;2023-07-29;2023-07-22;7;341;3.77;43.48;23;;54.5;13.0;True;True;True;0;True;True;False;True;False;1;
CW007539;34.0;Female;Education;other (europe);False;0;flex;3;2022-12-07;2023-03-09;2023-03-07;2;35;2.71;26.09;25;0.0;0.0;0.0;False;False;False;1;False;True;False;False;False;1;594
CW007540;51.0;Male;Marketing & PR;Portugal;False;0;hot_desk;2;2022-03-03;2022-05-29;2022-05-11;18;4;0.29;17.39;1;0.0;0.0;2.0;False;False;True;0;False;False;False;False;False;0;374.92
CW007541;35.0;Other;Consulting;Portugal;True;1;hot_desk;2;2022-01-09;2022-03-12;2022-01-09;999;7;0.79;17.39;7;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;0
CW007542;28.0;Male;Marketing & PR;Portugal;True;1;flex;3;2023-01-19;2023-09-22;2023-09-11;11;81;2.29;26.09;22;0.0;0.0;0.0;False;False;False;1;False;True;False;False;False;1;1600.87
CW007543;34.0;;Consulting;France;False;0;private_office;7;2021-01-17;2023-09-18;2023-08-29;20;122;0.88;60.87;9;0.0;0.0;0.0;False;False;False;0;True;True;False;False;False;1;21614.19
CW007544;30.0;Male;Health;Spain;False;0;hot_desk;2;2022-01-10;2023-09-15;2023-09-14;1;123;1.4;17.39;12;;0.0;0.0;False;False;False;1;False;False;False;True;False;1;3080.5
CW007545;37.0;Male;Information Technology;Portugal;False;0;hot_desk;2;12/10/2023;16/12/2023;22/10/2023;55;5;0.53;17.39;6;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;253.67
CW007546;47.0;Female;Information Technology;Portugal;False;0;hot_desk;2;2022-08-09;2022-09-15;2022-08-09;37;2;0.39;10.6;2;1.7;0.0;0.0;True;False;False;0;False;False;True;False;False;0;203.18
CW007547;32.0;Female;Information Technology;Portugal;False;0;hot_desk;2;2023-12-19;1970-01-01;2023-12-19;13;1;0.36;3.6;1;0.5;0.0;0.0;True;False;False;0;False;True;False;False;False;0;59.8
CW007548;28.0;Male;Marketing & PR;Portugal;False;0;hot_desk;2;31/03/2022;02/06/2022;04/05/2022;29;8;0.88;17.39;7;;0.0;;False;False;False;1;False;False;False;False;False;0;263.74
CW007549;30.0;Male;Design & Creative;Portugal;False;0;hot_desk;2;2021-06-19;2022-02-15;2022-02-14;1;67;1.94;17.39;17;0.0;0.0;2.0;False;False;True;1;False;True;False;False;False;0;1123.35
CW007550;32.0;Male;Finance;Germany;False;-1;full_time;5;2021-06-22;1970-01-01;2023-04-08;999;14;0.11;43.48;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;0
CW007551;22.0;Male;Finance;United Kingdom;True;3;private_office;7;2021-01-01;1970-01-01;2023-12-10;22;80;0.51;60.87;5;0.0;0.0;0.0;False;False;False;1;True;True;False;True;False;1;
CW007552;22.0;Male;Information Technology;Netherlands;True;2;flex;3;2023-12-29;1970-01-01;2023-12-29;999;1;2.15;1.3;1;;0.0;;True;False;False;1;False;False;True;True;False;0;0
CW007553;39.0;Female;Other;Portugal;True;3;dedicated_desk;5;16/09/2021;29/11/2023;27/11/2023;2;514;4.48;43.48;32;37.6;0.0;0.0;True;False;False;0;True;False;False;True;False;4;10748.58
CW007554;34.0;Other;Information Technology;Germany;True;1;private_office;7;2023-11-26;1970-01-01;2023-12-29;3;25;4.95;35.41;25;3.8;0.0;4.0;True;False;True;1;True;False;False;True;False;2;917.58
CW007555;38.0;Female;Information technology;Portugal;False;0;hot_desk;2;2021-04-22;2021-07-20;2021-07-03;17;5;0.38;17.39;3;0.9;0.0;0.0;True;False;False;0;False;False;True;False;False;0;451.18
CW007556;53.0;Male;Education;United Kingdom;False;0;flex;3;2021-04-20;2022-12-20;2022-12-13;7;66;0.76;26.09;6;162.1;0.0;48.0;True;False;True;0;True;False;True;False;False;2;7165.52
CW007557;40.0;Male;Consulting;Portugal;False;0;hot_desk;2;2023-01-18;2023-02-22;2023-01-29;24;3;0.68;9.93;4;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;136.99
CW007558;34.0;Female;Consulting;Portugal;False;0;hot_desk;2;19/04/2022;17/07/2022;19/06/2022;28;8;0.67;17.39;5;;0.0;0.0;False;False;False;0;False;False;True;False;False;0;439.41
CW007559;34.0;Male;Consulting;Portugal;False;0;flex;3;15/03/2021;05/10/2022;02/10/2022;3;209;2.57;26.09;22;0.0;0.0;0.0;False;False;False;1;False;True;True;False;False;1;4263.01
CW007560;35.0;Female;Marketing & PR;PT;True;1;hot_desk;2;2021-04-22;2023-09-27;2023-09-24;3;101;0.8;17.39;7;0.0;164.7;256.0;False;True;True;0;False;True;True;False;False;0;15916.52
CW007561;37.0;Female;Marketing & PR;Portugal;False;0;hot_desk;2;2023-10-19;1970-01-01;2023-12-31;1;20;1.86;17.39;15;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;
CW007562;30.0;Female;Education;Portugal;False;0;hot_desk;2;2021-11-01;2022-01-15;2021-12-04;42;5;0.47;17.39;5;1.0;0.0;0.0;True;False;False;0;False;False;False;False;False;0;306.16
CW007563;51.0;Female;Information Technology;Portugal;False;0;private_office;7;2021-12-14;1970-01-01;2023-12-30;2;588;5.51;60.87;36;0.0;41.8;0.0;False;True;False;0;True;False;False;True;False;1;18816.81
CW007564;31.0;Female;HEALTH;Portugal;True;1;full_time;5;2022-08-13;2022-10-09;2022-08-13;57;10;1.27;40.86;11;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;541.26
CW007565;31.0;Female;Unknown;;False;0;flex;3;2023-11-10;1970-01-01;2023-12-10;999;18;2.43;21.9;16;0.0;0.0;1.0;False;False;True;0;True;False;True;False;False;2;0
CW007566;38.0;Male;Finance;Germany;False;0;dedicated_desk;5;2021-05-25;2023-06-08;2023-06-02;6;421;3.97;43.48;36;0.0;0.0;46.0;False;False;True;1;True;True;False;False;False;2;10048.29
CW007567;42.0;Male;Marketing & PR;Portugal;False;0;full_time;5;2022-03-28;2022-05-25;2022-04-03;52;15;1.82;41.22;16;0.8;0.0;0.0;True;False;False;0;False;False;False;False;False;0;540.47
CW007568;34.0;Male;Marketing & PR;Portugal;False;0;flex;3;2023-11-17;2023-09-03;2023-12-31;1;14;2.22;18.88;12;2.2;0.0;4.0;True;False;True;1;False;False;False;False;False;1;358.47
CW007569;; Female;Marketing & PR;Portugal;True;3;flex;3;2021-10-12;2023-07-28;2023-07-25;3;237;2.53;26.09;26;0.0;0.0;0.0;False;False;False;0;True;True;False;False;False;4;
CW007570;35.0;Male;Information Technology;Spain;False;0;hot_desk;2;2022-07-06;2023-08-29;2023-08-18;11;29;0.48;17.39;4;71.7;0.0;63.0;True;False;True;1;False;True;False;False;False;2;3706.83
CW007571;39.0;Female;Other;Portugal;False;0;dedicated_desk;5;2022-06-12;2024-01-01;2023-08-26;999;11;0.13;43.48;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;5;0
CW007572;20.0;Female;Finance;Spain;True;2;full_time;5;2022-12-20;1970-01-01;2023-06-17;198;7;0.14;43.48;1;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;6;3651.04
CW007573;20.0;Male;Design & Creative;Portugal;False;0;flex;3;29/12/2023;1970-01-01;29/12/2023;999;1;0.56;1.3;0;0.1;0.0;0.0;True;False;False;0;False;False;False;False;False;0;0
CW007574;49.0;Male;Health;Germany;False;0;flex;3;2022-10-22;2023-10-01;2023-09-29;2;95;1.94;26.09;12;24.6;0.0;7.0;True;False;True;1;True;False;True;False;False;2;3032.35
CW007575;49.0;Female;Legal;Portugal;False;0;Hot Desk;2;2021-07-20;2021-12-12;2021-11-10;32;40;1.93;17.39;14;0.0;0.0;0.0;False;False;False;1;False;True;False;False;False;1;655.84
CW007576;39.0;Male;Information Technology;Portugal;False;0;dedicated_desk;5;2021-02-23;2023-11-23;2023-11-14;9;679;4.74;43.48;43;52.4;15.1;0.0;True;True;False;1;True;True;False;False;False;1;
CW007577;34.0;Male;Information Technology;Germany;False;0;flex;3;04/04/2023;21/06/2023;03/06/2023;18;6;0.52;26.09;5;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;479.64
CW007578;40.0;Female;Real Estate;Portugal;True;2;flex;3;2021-09-28;1970-01-01;2023-12-30;2;250;2.12;26.09;18;55.9;0.0;0.0;True;False;False;0;False;False;False;False;False;0;5547.03
CW007579;31.0;Male;Marketing & PR;Portugal;False;0;flex;3;2022-04-08;2023-12-24;2023-12-12;12;115;1.29;26.09;11;443.4;88.2;0.0;True;True;False;0;False;False;False;False;False;2;
CW007580;;Female;Consulting;Portugal;False;0;flex;3;2022-07-09;1970-01-01;2023-10-03;90;157;2.03;26.09;18;36.3;0.0;0.0;True;False;False;0;False;False;False;False;False;2;0
CW007581;54.0;Female;Information Technology;Portugal;True;2;dedicated_desk;5;2021-08-08;2023-09-15;2023-09-10;5;428;3.9;43.48;37;24.5;37.0;0.0;True;True;False;0;False;False;False;False;False;2;10789.12
CW015296;30.0;Female;Education;Portugal;False;0;flex;3;2023-08-10;2023-09-20;2023-08-10;999;3;0.44;17.68;2;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;0
CW007582;33.0;Male;Design & Creative;France;False;0;full_time;5;2022-11-29;2023-09-27;2023-09-20;7;163;3.78;43.48;37;0.0;15.9;0.0;False;True;False;1;False;True;False;False;False;0;3676.84
